id_participant,condition,uncertaintyCondition,backgroundCondition,experiment_phase,round,trial,correct,completed_by,reaction_time,category,category_selected,category_id,category_selected_id,trained,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round
2,control_black,control,black,monitoring,1,1,0,TIMEOUT,,"","",,,,1734,1,UNKNOWN,,,,,,0,4,HOSTILE,82,185,0,1,FALSE,1,4,,3,2,0,5,2,6,6,0,0,24
2,control_black,control,black,monitoring,1,2,1,CLICKED,998,"","",,,,812,6,ASSUMED_HOSTILE,,642,221,5,ASSUMED_FRIEND,18,5,ASSUMED_FRIEND,642,221,0,1,FALSE,6,5,18,3,2,0,5,2,7,5,0,0,24
2,control_black,control,black,monitoring,1,3,0,TIMEOUT,,"","",,,,874,5,ASSUMED_FRIEND,,,,,,12,1,UNKNOWN,9,383,0,1,FALSE,5,1,,3,2,0,6,2,6,5,0,0,24
2,control_black,control,black,monitoring,1,4,0,TIMEOUT,,"","",,,,1371,1,UNKNOWN,,,,,,1,2,FRIEND,166,74,0,1,FALSE,1,2,,3,2,0,5,3,6,5,0,0,24
2,control_black,control,black,monitoring,1,5,1,CLICKED,799,"","",,,,741,6,ASSUMED_HOSTILE,,223,318,2,FRIEND,19,2,FRIEND,223,318,0,1,FALSE,6,2,19,3,2,0,5,4,6,4,0,0,24
2,control_black,control,black,monitoring,1,6,1,CLICKED,852,"","",,,,949,6,ASSUMED_HOSTILE,,187,398,1,UNKNOWN,20,1,UNKNOWN,187,398,0,1,FALSE,6,1,20,3,2,0,6,4,6,3,0,0,24
2,control_black,control,black,monitoring,1,7,1,CLICKED,921,"","",,,,1280,1,UNKNOWN,,657,312,5,ASSUMED_FRIEND,2,5,ASSUMED_FRIEND,657,312,0,1,FALSE,1,5,2,3,2,0,5,4,7,3,0,0,24
2,control_black,control,black,monitoring,1,8,1,CLICKED,676,"","",,,,667,1,UNKNOWN,,213,449,6,ASSUMED_HOSTILE,3,6,ASSUMED_HOSTILE,213,449,0,1,FALSE,1,6,3,3,2,0,4,4,7,4,0,0,24
2,control_black,control,black,monitoring,1,9,0,TIMEOUT,,"","",,,,1815,6,ASSUMED_HOSTILE,,,,,,3,3,NEUTRAL,503,377,0,1,FALSE,6,3,,3,3,0,4,4,7,3,0,0,24
2,control_black,control,black,monitoring,1,10,1,CLICKED,981,"","",,,,1657,5,ASSUMED_FRIEND,,686,125,3,NEUTRAL,2,3,NEUTRAL,686,125,0,1,FALSE,5,3,2,3,4,0,4,4,6,3,0,0,24
2,control_black,control,black,monitoring,1,11,0,TIMEOUT,,"","",,,,1008,2,FRIEND,,,,,,1,5,ASSUMED_FRIEND,696,113,0,1,FALSE,2,5,,3,4,0,4,3,7,3,0,0,24
2,control_black,control,black,monitoring,1,12,1,CLICKED,586,"","",,,,1726,1,UNKNOWN,,514,373,3,NEUTRAL,4,3,NEUTRAL,514,373,0,1,FALSE,1,3,4,3,5,0,3,3,7,3,0,0,24
2,control_black,control,black,monitoring,1,13,1,CLICKED,783,"","",,,,1075,3,NEUTRAL,,294,296,2,FRIEND,2,2,FRIEND,294,296,0,1,FALSE,3,2,2,3,4,0,3,4,7,3,0,0,24
2,control_black,control,black,monitoring,1,14,1,CLICKED,635,"","",,,,1645,1,UNKNOWN,,310,372,5,ASSUMED_FRIEND,5,5,ASSUMED_FRIEND,310,372,0,1,FALSE,1,5,5,3,4,0,2,4,8,3,0,0,24
2,control_black,control,black,monitoring,1,15,1,CLICKED,935,"","",,,,1578,6,ASSUMED_HOSTILE,,457,580,2,FRIEND,21,2,FRIEND,457,580,0,1,FALSE,6,2,21,3,4,0,2,5,8,2,0,0,24
2,control_black,control,black,monitoring,1,16,1,CLICKED,892,"","",,,,1350,4,HOSTILE,,64,554,3,NEUTRAL,0,3,NEUTRAL,64,554,0,1,FALSE,4,3,0,2,5,0,2,5,8,2,0,0,24
2,control_black,control,black,monitoring,1,17,0,TIMEOUT,,"","",,,,1581,1,UNKNOWN,,,,,,12,3,NEUTRAL,322,295,0,1,FALSE,1,3,,2,6,0,1,5,8,2,0,0,24
2,control_black,control,black,monitoring,1,18,1,CLICKED,864,"","",,,,1107,2,FRIEND,,340,222,6,ASSUMED_HOSTILE,2,6,ASSUMED_HOSTILE,340,222,0,1,FALSE,2,6,2,2,6,0,1,4,8,3,0,0,24
2,control_black,control,black,monitoring,1,19,1,CLICKED,875,"","",,,,548,6,ASSUMED_HOSTILE,,276,235,2,FRIEND,2,2,FRIEND,276,235,0,1,FALSE,6,2,2,2,6,0,1,5,8,2,0,0,24
2,control_black,control,black,monitoring,1,20,0,TIMEOUT,,"","",,,,578,6,ASSUMED_HOSTILE,,,,,,22,4,HOSTILE,257,689,0,1,FALSE,6,4,,3,6,0,1,5,8,1,0,0,24
2,control_black,control,black,monitoring,1,21,1,CLICKED,882,"","",,,,1062,5,ASSUMED_FRIEND,,516,364,6,ASSUMED_HOSTILE,1,6,ASSUMED_HOSTILE,516,364,0,1,FALSE,5,6,1,3,6,0,1,5,7,2,0,0,24
2,control_black,control,black,monitoring,1,22,1,CLICKED,639,"","",,,,1863,5,ASSUMED_FRIEND,,409,408,6,ASSUMED_HOSTILE,5,6,ASSUMED_HOSTILE,409,408,0,1,FALSE,5,6,5,3,6,0,1,5,6,3,0,0,24
2,control_black,control,black,monitoring,1,23,0,TIMEOUT,,"","",,,,1044,5,ASSUMED_FRIEND,,,,,,13,2,FRIEND,112,603,0,1,FALSE,5,2,,3,6,0,1,6,5,3,0,0,24
2,control_black,control,black,monitoring,1,24,0,TIMEOUT,,"","",,,,1979,5,ASSUMED_FRIEND,,,,,,14,1,UNKNOWN,411,718,0,1,FALSE,5,1,,3,6,0,2,6,4,3,0,0,24
2,control_black,control,black,monitoring,1,25,0,TIMEOUT,,"","",,,,1052,1,UNKNOWN,,,,,,14,3,NEUTRAL,606,419,0,1,FALSE,1,3,,3,7,0,1,6,4,3,0,0,24
2,control_black,control,black,monitoring,1,26,0,TIMEOUT,,"","",,,,665,5,ASSUMED_FRIEND,,,,,,15,2,FRIEND,364,514,0,1,FALSE,5,2,,3,7,0,1,7,3,3,0,0,24
2,control_black,control,black,monitoring,1,27,1,CLICKED,809,"","",,,,1120,6,ASSUMED_HOSTILE,,231,359,2,FRIEND,1,2,FRIEND,231,359,0,1,FALSE,6,2,1,3,7,0,1,8,3,2,0,0,24
2,control_black,control,black,monitoring,1,28,1,CLICKED,806,"","",,,,1626,6,ASSUMED_HOSTILE,,289,453,1,UNKNOWN,5,1,UNKNOWN,289,453,0,1,FALSE,6,1,5,3,7,0,2,8,3,1,0,0,24
2,control_black,control,black,monitoring,1,29,0,TIMEOUT,,"","",,,,1699,1,UNKNOWN,,,,,,5,2,FRIEND,180,555,0,1,FALSE,1,2,,3,7,0,1,9,3,1,0,0,24
2,control_black,control,black,monitoring,1,30,1,CLICKED,1082,"","",,,,1052,5,ASSUMED_FRIEND,,313,245,3,NEUTRAL,16,3,NEUTRAL,313,245,0,1,FALSE,5,3,16,3,8,0,1,9,2,1,0,0,24
2,control_black,control,black,monitoring,2,1,0,TIMEOUT,,"","",,,,1467,4,HOSTILE,,,,,,10,5,ASSUMED_FRIEND,222,485,0,1,FALSE,4,5,,1,2,0,6,2,7,6,0,0,24
2,control_black,control,black,monitoring,2,2,0,TIMEOUT,,"","",,,,1077,1,UNKNOWN,,,,,,0,5,ASSUMED_FRIEND,715,149,0,1,FALSE,1,5,,1,2,0,5,2,8,6,0,0,24
2,control_black,control,black,monitoring,2,3,1,CLICKED,1036,"","",,,,1194,1,UNKNOWN,,418,277,3,NEUTRAL,1,3,NEUTRAL,418,277,0,1,FALSE,1,3,1,1,3,0,4,2,8,6,0,0,24
2,control_black,control,black,monitoring,2,4,1,CLICKED,938,"","",,,,1320,5,ASSUMED_FRIEND,,619,215,4,HOSTILE,0,4,HOSTILE,619,215,0,1,FALSE,5,4,0,2,3,0,4,2,7,6,0,0,24
2,control_black,control,black,monitoring,2,5,1,CLICKED,788,"","",,,,1968,6,ASSUMED_HOSTILE,,321,422,2,FRIEND,18,2,FRIEND,321,422,0,1,FALSE,6,2,18,2,3,0,4,3,7,5,0,0,24
2,control_black,control,black,monitoring,2,6,1,CLICKED,895,"","",,,,1633,5,ASSUMED_FRIEND,,205,469,1,UNKNOWN,10,1,UNKNOWN,205,469,0,1,FALSE,5,1,10,2,3,0,5,3,6,5,0,0,24
2,control_black,control,black,monitoring,2,7,1,CLICKED,1010,"","",,,,836,1,UNKNOWN,,589,387,6,ASSUMED_HOSTILE,2,6,ASSUMED_HOSTILE,589,387,0,1,FALSE,1,6,2,2,3,0,4,3,6,6,0,0,24
2,control_black,control,black,monitoring,2,8,0,TIMEOUT,,"","",,,,1558,6,ASSUMED_HOSTILE,,,,,,2,4,HOSTILE,309,340,0,1,FALSE,6,4,,3,3,0,4,3,6,5,0,0,24
2,control_black,control,black,monitoring,2,9,1,CLICKED,987,"","",,,,1981,1,UNKNOWN,,218,257,5,ASSUMED_FRIEND,3,5,ASSUMED_FRIEND,218,257,0,1,FALSE,1,5,3,3,3,0,3,3,7,5,0,0,24
2,control_black,control,black,monitoring,2,10,1,CLICKED,962,"","",,,,1436,2,FRIEND,,443,259,1,UNKNOWN,6,1,UNKNOWN,443,259,0,1,FALSE,2,1,6,3,3,0,4,2,7,5,0,0,24
2,control_black,control,black,monitoring,2,11,1,CLICKED,983,"","",,,,1091,1,UNKNOWN,,607,142,6,ASSUMED_HOSTILE,4,6,ASSUMED_HOSTILE,607,142,0,1,FALSE,1,6,4,3,3,0,3,2,7,6,0,0,24
2,control_black,control,black,monitoring,2,12,0,TIMEOUT,,"","",,,,1514,3,NEUTRAL,,,,,,1,1,UNKNOWN,458,224,0,1,FALSE,3,1,,3,2,0,4,2,7,6,0,0,24
2,control_black,control,black,monitoring,2,13,0,TIMEOUT,,"","",,,,1673,6,ASSUMED_HOSTILE,,,,,,4,4,HOSTILE,198,7,0,1,FALSE,6,4,,4,2,0,4,2,7,5,0,0,24
2,control_black,control,black,monitoring,2,14,1,CLICKED,804,"","",,,,1610,5,ASSUMED_FRIEND,,317,322,6,ASSUMED_HOSTILE,3,6,ASSUMED_HOSTILE,317,322,0,1,FALSE,5,6,3,4,2,0,4,2,6,6,0,0,24
2,control_black,control,black,monitoring,2,15,1,CLICKED,914,"","",,,,1996,6,ASSUMED_HOSTILE,,351,416,3,NEUTRAL,3,3,NEUTRAL,351,416,0,1,FALSE,6,3,3,4,3,0,4,2,6,5,0,0,24
2,control_black,control,black,monitoring,2,16,1,CLICKED,797,"","",,,,1767,5,ASSUMED_FRIEND,,531,272,6,ASSUMED_HOSTILE,12,6,ASSUMED_HOSTILE,531,272,0,1,FALSE,5,6,12,4,3,0,4,2,5,6,0,0,24
2,control_black,control,black,monitoring,2,17,0,TIMEOUT,,"","",,,,1080,1,UNKNOWN,,,,,,1,3,NEUTRAL,495,279,0,1,FALSE,1,3,,4,4,0,3,2,5,6,0,0,24
2,control_black,control,black,monitoring,2,18,0,TIMEOUT,,"","",,,,1228,1,UNKNOWN,,,,,,5,2,FRIEND,224,608,0,1,FALSE,1,2,,4,4,0,2,3,5,6,0,0,24
2,control_black,control,black,monitoring,2,19,0,TIMEOUT,,"","",,,,826,6,ASSUMED_HOSTILE,,,,,,12,4,HOSTILE,535,382,0,1,FALSE,6,4,,5,4,0,2,3,5,5,0,0,24
2,control_black,control,black,monitoring,2,20,0,TIMEOUT,,"","",,,,1069,5,ASSUMED_FRIEND,,,,,,13,4,HOSTILE,126,338,0,1,FALSE,5,4,,6,4,0,2,3,4,5,0,0,24
2,control_black,control,black,monitoring,2,21,1,CLICKED,936,"","",,,,1504,6,ASSUMED_HOSTILE,,156,198,5,ASSUMED_FRIEND,19,5,ASSUMED_FRIEND,156,198,0,1,FALSE,6,5,19,6,4,0,2,3,5,4,0,0,24
2,control_black,control,black,monitoring,2,22,0,TIMEOUT,,"","",,,,730,5,ASSUMED_FRIEND,,,,,,14,2,FRIEND,241,488,0,1,FALSE,5,2,,6,4,0,2,4,4,4,0,0,24
2,control_black,control,black,monitoring,2,23,1,CLICKED,960,"","",,,,923,2,FRIEND,,354,581,4,HOSTILE,5,4,HOSTILE,354,581,0,1,FALSE,2,4,5,7,4,0,2,3,4,4,0,0,24
2,control_black,control,black,monitoring,2,24,1,CLICKED,839,"","",,,,1942,5,ASSUMED_FRIEND,,302,308,1,UNKNOWN,15,1,UNKNOWN,302,308,0,1,FALSE,5,1,15,7,4,0,3,3,3,4,0,0,24
2,control_black,control,black,monitoring,2,25,1,CLICKED,1133,"","",,,,842,6,ASSUMED_HOSTILE,,406,272,3,NEUTRAL,20,3,NEUTRAL,406,272,0,1,FALSE,6,3,20,7,5,0,3,3,3,3,0,0,24
2,control_black,control,black,monitoring,2,26,1,CLICKED,944,"","",,,,1260,5,ASSUMED_FRIEND,,660,620,4,HOSTILE,16,4,HOSTILE,660,620,0,1,FALSE,5,4,16,8,5,0,3,3,2,3,0,0,24
2,control_black,control,black,monitoring,2,27,0,TIMEOUT,,"","",,,,1075,6,ASSUMED_HOSTILE,,,,,,21,4,HOSTILE,312,239,0,1,FALSE,6,4,,9,5,0,3,3,2,2,0,0,24
2,control_black,control,black,monitoring,2,28,0,TIMEOUT,,"","",,,,723,1,UNKNOWN,,,,,,6,2,FRIEND,541,529,0,1,FALSE,1,2,,9,5,0,2,4,2,2,0,0,24
2,control_black,control,black,monitoring,2,29,1,CLICKED,1026,"","",,,,1129,5,ASSUMED_FRIEND,,507,145,3,NEUTRAL,17,3,NEUTRAL,507,145,0,1,FALSE,5,3,17,9,6,0,2,4,1,2,0,0,24
2,control_black,control,black,monitoring,2,30,1,CLICKED,985,"","",,,,1723,1,UNKNOWN,,241,337,4,HOSTILE,10,4,HOSTILE,241,337,0,1,FALSE,1,4,10,10,6,0,1,4,1,2,0,0,24
2,control_black,control,black,monitoring,3,1,1,CLICKED,1221,"","",,,,1486,1,UNKNOWN,,662,35,4,HOSTILE,0,4,HOSTILE,662,35,0,1,FALSE,1,4,0,3,2,0,5,2,6,6,0,0,24
2,control_black,control,black,monitoring,3,2,1,CLICKED,1092,"","",,,,757,3,NEUTRAL,,658,353,4,HOSTILE,8,4,HOSTILE,658,353,0,1,FALSE,3,4,8,4,1,0,5,2,6,6,0,0,24
2,control_black,control,black,monitoring,3,3,1,CLICKED,842,"","",,,,1438,1,UNKNOWN,,221,322,6,ASSUMED_HOSTILE,1,6,ASSUMED_HOSTILE,221,322,0,1,FALSE,1,6,1,4,1,0,4,2,6,7,0,0,24
2,control_black,control,black,monitoring,3,4,0,TIMEOUT,,"","",,,,640,6,ASSUMED_HOSTILE,,,,,,1,1,UNKNOWN,43,140,0,1,FALSE,6,1,,4,1,0,5,2,6,6,0,0,24
2,control_black,control,black,monitoring,3,5,1,CLICKED,899,"","",,,,981,5,ASSUMED_FRIEND,,606,500,4,HOSTILE,12,4,HOSTILE,606,500,0,1,FALSE,5,4,12,5,1,0,5,2,5,6,0,0,24
2,control_black,control,black,monitoring,3,6,1,CLICKED,4839,"","",,,,705,2,FRIEND,,527,641,3,NEUTRAL,6,3,NEUTRAL,527,641,0,1,FALSE,2,3,6,5,2,0,5,1,5,6,0,0,24
2,control_black,control,black,monitoring,3,7,1,CLICKED,901,"","",,,,1203,3,NEUTRAL,,425,582,6,ASSUMED_HOSTILE,6,6,ASSUMED_HOSTILE,425,582,0,1,FALSE,3,6,6,5,1,0,5,1,5,7,0,0,24
2,control_black,control,black,monitoring,3,8,1,CLICKED,991,"","",,,,925,6,ASSUMED_HOSTILE,,407,515,1,UNKNOWN,6,1,UNKNOWN,407,515,0,1,FALSE,6,1,6,5,1,0,6,1,5,6,0,0,24
2,control_black,control,black,monitoring,3,9,0,TIMEOUT,,"","",,,,1972,5,ASSUMED_FRIEND,,,,,,13,3,NEUTRAL,154,416,0,1,FALSE,5,3,,5,2,0,6,1,4,6,0,0,24
2,control_black,control,black,monitoring,3,10,1,CLICKED,983,"","",,,,1369,6,ASSUMED_HOSTILE,,316,323,5,ASSUMED_FRIEND,18,5,ASSUMED_FRIEND,316,323,0,1,FALSE,6,5,18,5,2,0,6,1,5,5,0,0,24
2,control_black,control,black,monitoring,3,11,0,TIMEOUT,,"","",,,,751,1,UNKNOWN,,,,,,1,5,ASSUMED_FRIEND,424,158,0,1,FALSE,1,5,,5,2,0,5,1,6,5,0,0,24
2,control_black,control,black,monitoring,3,12,1,CLICKED,1024,"","",,,,1389,5,ASSUMED_FRIEND,,399,141,6,ASSUMED_HOSTILE,1,6,ASSUMED_HOSTILE,399,141,0,1,FALSE,5,6,1,5,2,0,5,1,5,6,0,0,24
2,control_black,control,black,monitoring,3,13,1,CLICKED,827,"","",,,,1800,6,ASSUMED_HOSTILE,,387,183,3,NEUTRAL,1,3,NEUTRAL,387,183,0,1,FALSE,6,3,1,5,3,0,5,1,5,5,0,0,24
2,control_black,control,black,monitoring,3,14,1,CLICKED,1094,"","",,,,1432,1,UNKNOWN,,483,406,4,HOSTILE,2,4,HOSTILE,483,406,0,1,FALSE,1,4,2,6,3,0,4,1,5,5,0,0,24
2,control_black,control,black,monitoring,3,15,0,TIMEOUT,,"","",,,,781,5,ASSUMED_FRIEND,,,,,,14,2,FRIEND,551,644,0,1,FALSE,5,2,,6,3,0,4,2,4,5,0,0,24
2,control_black,control,black,monitoring,3,16,0,TIMEOUT,,"","",,,,561,5,ASSUMED_FRIEND,,,,,,15,2,FRIEND,579,577,0,1,FALSE,5,2,,6,3,0,4,3,3,5,0,0,24
2,control_black,control,black,monitoring,3,17,1,CLICKED,1098,"","",,,,1249,5,ASSUMED_FRIEND,,130,655,3,NEUTRAL,16,3,NEUTRAL,130,655,0,1,FALSE,5,3,16,6,4,0,4,3,2,5,0,0,24
2,control_black,control,black,monitoring,3,18,1,CLICKED,924,"","",,,,1028,6,ASSUMED_HOSTILE,,658,532,5,ASSUMED_FRIEND,19,5,ASSUMED_FRIEND,658,532,0,1,FALSE,6,5,19,6,4,0,4,3,3,4,0,0,24
2,control_black,control,black,monitoring,3,19,0,TIMEOUT,,"","",,,,1494,1,UNKNOWN,,,,,,3,4,HOSTILE,610,251,0,1,FALSE,1,4,,7,4,0,3,3,3,4,0,0,24
2,control_black,control,black,monitoring,3,20,0,TIMEOUT,,"","",,,,1167,5,ASSUMED_FRIEND,,,,,,17,4,HOSTILE,353,389,0,1,FALSE,5,4,,8,4,0,3,3,2,4,0,0,24
2,control_black,control,black,monitoring,3,21,0,TIMEOUT,,"","",,,,1752,1,UNKNOWN,,,,,,4,2,FRIEND,299,262,0,1,FALSE,1,2,,8,4,0,2,4,2,4,0,0,24
2,control_black,control,black,monitoring,3,22,1,CLICKED,709,"","",,,,1878,4,HOSTILE,,417,504,2,FRIEND,0,2,FRIEND,417,504,0,1,FALSE,4,2,0,7,4,0,2,5,2,4,0,0,24
2,control_black,control,black,monitoring,3,23,0,TIMEOUT,,"","",,,,1129,5,ASSUMED_FRIEND,,,,,,18,1,UNKNOWN,273,236,0,1,FALSE,5,1,,7,4,0,3,5,1,4,0,0,24
2,control_black,control,black,monitoring,3,24,1,CLICKED,897,"","",,,,1797,3,NEUTRAL,,457,221,5,ASSUMED_FRIEND,1,5,ASSUMED_FRIEND,457,221,0,1,FALSE,3,5,1,7,3,0,3,5,2,4,0,0,24
2,control_black,control,black,monitoring,3,25,0,TIMEOUT,,"","",,,,1614,6,ASSUMED_HOSTILE,,,,,,20,1,UNKNOWN,192,514,0,1,FALSE,6,1,,7,3,0,4,5,2,3,0,0,24
2,control_black,control,black,monitoring,3,26,0,TIMEOUT,,"","",,,,1421,4,HOSTILE,,,,,,2,6,ASSUMED_HOSTILE,354,594,0,1,FALSE,4,6,,6,3,0,4,5,2,4,0,0,24
2,control_black,control,black,monitoring,3,27,1,CLICKED,1024,"","",,,,1600,6,ASSUMED_HOSTILE,,400,547,5,ASSUMED_FRIEND,2,5,ASSUMED_FRIEND,400,547,0,1,FALSE,6,5,2,6,3,0,4,5,3,3,0,0,24
2,control_black,control,black,monitoring,3,28,1,CLICKED,1011,"","",,,,1227,4,HOSTILE,,558,394,1,UNKNOWN,3,1,UNKNOWN,558,394,0,1,FALSE,4,1,3,5,3,0,5,5,3,3,0,0,24
2,control_black,control,black,monitoring,3,29,1,CLICKED,726,"","",,,,1952,1,UNKNOWN,,592,401,6,ASSUMED_HOSTILE,3,6,ASSUMED_HOSTILE,592,401,0,1,FALSE,1,6,3,5,3,0,4,5,3,4,0,0,24
2,control_black,control,black,monitoring,3,30,1,CLICKED,988,"","",,,,1672,6,ASSUMED_HOSTILE,,668,411,3,NEUTRAL,3,3,NEUTRAL,668,411,0,1,FALSE,6,3,3,5,4,0,4,5,3,3,0,0,24
3,control_black,control,black,categoryLearning,,1,0,CLICKED,4614,HOSTILE,FRIEND,4,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,2,1,CLICKED,1259,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,3,0,CLICKED,1698,UNKNOWN,NEUTRAL,1,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,4,1,CLICKED,1412,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,5,1,CLICKED,1231,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,6,1,CLICKED,1344,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,7,1,CLICKED,1489,UNKNOWN,UNKNOWN,1,1,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,8,1,CLICKED,1756,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,9,1,CLICKED,782,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,categoryLearning,,10,1,CLICKED,925,UNKNOWN,UNKNOWN,1,1,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
3,control_black,control,black,practiceMonitoring,,1,0,CLICKED,1850,"","",,,,1675,4,HOSTILE,3,322,305,2,FRIEND,0,3,NEUTRAL,201,96,,,,,,,,,,,,,,,,
3,control_black,control,black,practiceMonitoring,,2,0,CLICKED,551,"","",,,,727,3,NEUTRAL,3,370,347,2,FRIEND,1,1,UNKNOWN,719,406,,,,,,,,,,,,,,,,
3,control_black,control,black,practiceMonitoring,,3,0,CLICKED,1361,"","",,,,1349,1,UNKNOWN,3,605,428,2,FRIEND,2,2,FRIEND,436,302,,,,,,,,,,,,,,,,
3,control_black,control,black,monitoring,1,1,0,CLICKED,3078,"","",,,,901,1,UNKNOWN,,221,407,1,UNKNOWN,0,4,HOSTILE,360,723,0,1,FALSE,1,4,2,3,2,0,5,2,6,6,0,0,24
3,control_black,control,black,monitoring,1,2,0,CLICKED,1298,"","",,,,1340,6,ASSUMED_HOSTILE,,289,301,5,ASSUMED_FRIEND,18,5,ASSUMED_FRIEND,378,529,0,1,FALSE,6,5,14,3,2,0,5,2,7,5,0,0,24
3,control_black,control,black,monitoring,1,3,0,CLICKED,2120,"","",,,,1351,5,ASSUMED_FRIEND,,195,491,3,NEUTRAL,12,1,UNKNOWN,320,419,0,1,FALSE,5,1,8,3,2,0,6,2,6,5,0,0,24
3,control_black,control,black,monitoring,1,4,0,CLICKED,834,"","",,,,1932,1,UNKNOWN,,272,542,4,HOSTILE,1,2,FRIEND,113,755,0,1,FALSE,1,2,0,3,2,0,5,3,6,5,0,0,24
3,control_black,control,black,monitoring,1,5,0,CLICKED,477,"","",,,,634,6,ASSUMED_HOSTILE,,375,418,1,UNKNOWN,19,2,FRIEND,520,567,0,1,FALSE,6,2,2,3,2,0,5,4,6,4,0,0,24
3,control_black,control,black,monitoring,1,6,0,CLICKED,1285,"","",,,,856,6,ASSUMED_HOSTILE,,375,355,2,FRIEND,20,1,UNKNOWN,527,558,0,1,FALSE,6,1,6,3,2,0,6,4,6,3,0,0,24
3,control_black,control,black,monitoring,1,7,0,CLICKED,270,"","",,,,857,1,UNKNOWN,,343,618,1,UNKNOWN,2,5,ASSUMED_FRIEND,342,442,0,1,FALSE,1,5,5,3,2,0,5,4,7,3,0,0,24
3,control_black,control,black,monitoring,1,8,0,CLICKED,439,"","",,,,1016,1,UNKNOWN,,152,296,3,NEUTRAL,3,6,ASSUMED_HOSTILE,399,167,0,1,FALSE,1,6,8,3,2,0,4,4,7,4,0,0,24
3,control_black,control,black,monitoring,1,9,0,CLICKED,369,"","",,,,693,6,ASSUMED_HOSTILE,,297,203,5,ASSUMED_FRIEND,3,3,NEUTRAL,508,143,0,1,FALSE,6,3,13,3,3,0,4,4,7,3,0,0,24
3,control_black,control,black,monitoring,1,10,0,CLICKED,388,"","",,,,1706,5,ASSUMED_FRIEND,,479,247,5,ASSUMED_FRIEND,2,3,NEUTRAL,329,449,0,1,FALSE,5,3,15,3,4,0,4,4,6,3,0,0,24
3,control_black,control,black,monitoring,1,11,0,CLICKED,154,"","",,,,1525,2,FRIEND,,302,511,4,HOSTILE,1,5,ASSUMED_FRIEND,175,619,0,1,FALSE,2,5,0,3,4,0,4,3,7,3,0,0,24
3,control_black,control,black,monitoring,1,12,0,CLICKED,417,"","",,,,629,1,UNKNOWN,,233,205,3,NEUTRAL,4,3,NEUTRAL,605,431,0,1,FALSE,1,3,8,3,5,0,3,3,7,3,0,0,24
3,control_black,control,black,monitoring,1,13,0,CLICKED,386,"","",,,,1940,3,NEUTRAL,,266,503,6,ASSUMED_HOSTILE,2,2,FRIEND,567,604,0,1,FALSE,3,2,22,3,4,0,3,4,7,3,0,0,24
3,control_black,control,black,monitoring,1,14,0,CLICKED,243,"","",,,,852,1,UNKNOWN,,244,535,5,ASSUMED_FRIEND,5,5,ASSUMED_FRIEND,421,528,0,1,FALSE,1,5,1,3,4,0,2,4,8,3,0,0,24
3,control_black,control,black,monitoring,1,15,0,CLICKED,678,"","",,,,1608,6,ASSUMED_HOSTILE,,541,459,5,ASSUMED_FRIEND,21,2,FRIEND,389,284,0,1,FALSE,6,2,16,3,4,0,2,5,8,2,0,0,24
3,control_black,control,black,monitoring,1,16,0,CLICKED,347,"","",,,,1660,4,HOSTILE,,451,382,6,ASSUMED_HOSTILE,0,3,NEUTRAL,234,450,0,1,FALSE,4,3,23,2,5,0,2,5,8,2,0,0,24
3,control_black,control,black,monitoring,1,17,0,CLICKED,330,"","",,,,612,1,UNKNOWN,,436,315,5,ASSUMED_FRIEND,12,3,NEUTRAL,589,654,0,1,FALSE,1,3,13,2,6,0,1,5,8,2,0,0,24
3,control_black,control,black,monitoring,1,18,0,CLICKED,620,"","",,,,1410,2,FRIEND,,255,266,5,ASSUMED_FRIEND,2,6,ASSUMED_HOSTILE,534,622,0,1,FALSE,2,6,17,2,6,0,1,4,8,3,0,0,24
